,datetime,generation_coal,generation_solar,generation_other_renewable,generation_outsourcing_estimated,demand,predicted
8161,2018-03-07 01:00:00,299,365,100,279.66598700000003,1020.5743,1012.1165227426903
8162,2018-03-07 02:00:00,294,303,100,301.63744399999996,973.7316,982.1722332930749
8163,2018-03-07 03:00:00,296,225,99,360.26571,950.519,944.0354356899453
8164,2018-03-07 04:00:00,298,194,98,373.010208,932.2112,938.9735213841444
8165,2018-03-07 05:00:00,297,194,96,367.872493,924.4977,931.3615212501267
8166,2018-03-07 06:00:00,298,155,97,454.20027500000003,966.6975,962.1087217730501
8167,2018-03-07 07:00:00,297,116,97,504.32665,972.685,965.5226676625275
8168,2018-03-07 08:00:00,296,297,96,437.7581700000001,1090.613,1087.0626097002007
8169,2018-03-07 09:00:00,301,1048,99,0.0,1236.8747,1246.3424272613427
8170,2018-03-07 10:00:00,302,2803,98,0.0,1350.0706,1363.084105470576
8171,2018-03-07 11:00:00,305,4222,94,0.0,1413.9608,1423.3219710497947
8172,2018-03-07 12:00:00,302,4781,96,0.0,1452.9493,1465.5981288947225
8173,2018-03-07 13:00:00,301,5070,95,0.0,1447.9242,1446.9671237414832
8174,2018-03-07 14:00:00,300,5275,97,0.0,1462.4063,1475.9181858674715
8175,2018-03-07 15:00:00,300,5319,104,0.0,1502.3135,1495.7533601687983
8176,2018-03-07 16:00:00,296,5203,106,0.0,1435.4871,1422.83125889885
8177,2018-03-07 17:00:00,289,5006,105,0.0,1350.9497,1352.73439251716
8178,2018-03-07 18:00:00,289,4604,105,0.0,1242.4319,1231.6057386984446
8179,2018-03-07 19:00:00,280,4066,105,0.0,1242.1238,1234.6124443772358
8180,2018-03-07 20:00:00,283,3281,102,0.0,1295.8018,1302.5871365049888
8181,2018-03-07 21:00:00,288,2170,102,0.0,1266.0522,1253.7042912942325
8182,2018-03-07 22:00:00,288,1020,105,0.0,1219.5459,1216.6197654660466
8183,2018-03-07 23:00:00,284,671,104,97.95306799999996,1148.8652,1148.6544567644069
8184,2018-03-08 00:00:00,288,633,104,54.80498200000003,1075.2798,1083.742778725896
8185,2018-03-08 01:00:00,311,253,95,398.46803000000006,1024.567,1022.651672355154
8186,2018-03-08 02:00:00,312,220,92,410.36112900000006,1000.4781,1008.7234541021726
8187,2018-03-08 03:00:00,312,212,94,390.77393800000004,976.5082,979.6730209197655
8188,2018-03-08 04:00:00,311,201,92,389.6155950000001,961.4455,961.0811449967066
8189,2018-03-08 05:00:00,313,146,93,444.1881890000001,959.5121,966.9976770875064
8190,2018-03-08 06:00:00,314,140,92,489.39016200000003,994.9818,991.8371898061179
8191,2018-03-08 07:00:00,310,116,92,536.2370540000001,1009.9606,1008.209117750246
8192,2018-03-08 08:00:00,313,139,97,635.792858,1132.2962,1124.1470666144112
8193,2018-03-08 09:00:00,310,651,92,303.000271,1330.9819,1335.250859604001
8194,2018-03-08 10:00:00,311,1738,95,0.0,1399.449,1387.064300019839
8195,2018-03-08 11:00:00,306,3326,95,0.0,1474.1952,1478.1556871489786
8196,2018-03-08 12:00:00,308,4456,97,0.0,1512.951,1513.8072730141944
8197,2018-03-08 13:00:00,304,4908,95,0.0,1517.5801,1530.0954089861946
8198,2018-03-08 14:00:00,302,4961,97,0.0,1542.009,1557.0373685344457
8199,2018-03-08 15:00:00,300,4945,94,0.0,1562.3683,1574.3422900690032
8200,2018-03-08 16:00:00,305,4825,88,0.0,1544.6554,1546.7813658000894
8201,2018-03-08 17:00:00,302,4560,95,0.0,1459.0633,1469.318158802615
8202,2018-03-08 18:00:00,299,4102,99,0.0,1331.3138,1327.2370491104368
8203,2018-03-08 19:00:00,303,3262,99,0.0,1303.3419,1299.9911446198298
8204,2018-03-08 20:00:00,307,2127,100,0.0,1367.1925,1380.3009752534842
8205,2018-03-08 21:00:00,309,1012,99,0.0,1331.8914,1330.806213311795
8206,2018-03-08 22:00:00,326,469,99,434.72001300000016,1292.8257,1279.9402959426418
8207,2018-03-08 23:00:00,326,362,100,488.489059,1236.1551,1229.5135066957034
8208,2018-03-09 00:00:00,324,276,101,517.6904860000001,1175.9454,1168.1999790305783
8209,2018-03-09 01:00:00,328,35,89,701.554193,1095.6277,1099.6548603046908
8210,2018-03-09 02:00:00,328,35,91,658.331551,1057.9739,1068.1169628223008
8211,2018-03-09 03:00:00,332,34,90,619.4573550000001,1024.3095,1020.5626189593941
8212,2018-03-09 04:00:00,334,35,90,609.519716,1018.1924,1022.0539374922603
8213,2018-03-09 05:00:00,334,34,89,591.136866,999.3274,1001.8756037287761
8214,2018-03-09 06:00:00,332,34,90,625.1608889999999,1029.5421,1022.704332992793
8215,2018-03-09 07:00:00,325,34,91,644.1642760000001,1040.9764,1048.0377112805102
8216,2018-03-09 08:00:00,327,35,93,762.519637,1154.5593,1154.0749420531956
8217,2018-03-09 09:00:00,326,245,102,656.623412,1275.4068,1270.7289933157913
8218,2018-03-09 10:00:00,330,829,98,152.80056,1397.184,1392.1569838758805
8219,2018-03-09 11:00:00,333,1459,96,0.0,1502.5884,1499.9990782999196
8220,2018-03-09 12:00:00,331,2022,97,0.0,1516.9788,1509.6999363785976
8221,2018-03-09 13:00:00,329,2445,99,0.0,1520.8929,1535.9752204883098
8222,2018-03-09 14:00:00,325,2925,101,0.0,1565.4168,1570.4305102385756
8223,2018-03-09 15:00:00,325,3349,103,0.0,1584.1202,1582.7508921006408
8224,2018-03-09 16:00:00,325,3385,103,0.0,1540.5152,1546.0199701635809
8225,2018-03-09 17:00:00,323,3206,103,0.0,1449.8375,1437.1542173396235
8226,2018-03-09 18:00:00,320,3199,102,0.0,1326.0568,1318.3794038336757
8227,2018-03-09 19:00:00,318,2798,100,0.0,1297.4879,1295.8109840333218
8228,2018-03-09 20:00:00,322,1826,100,0.0,1353.1288,1362.959851340318
8229,2018-03-09 21:00:00,325,674,105,236.76238799999993,1321.2132,1316.1237180058065
8230,2018-03-09 22:00:00,321,313,105,576.575883,1267.9687,1274.4349861706553
8231,2018-03-09 23:00:00,316,149,106,720.48128,1231.992,1241.0834828815164
8232,2018-03-10 00:00:00,317,76,106,742.7656760000001,1180.4364,1176.0649513098776
8233,2018-03-10 01:00:00,288,458,97,298.26683700000007,1116.6393,1116.1020782370522
8234,2018-03-10 02:00:00,296,340,98,363.700627,1067.6703,1069.140152514372
8235,2018-03-10 03:00:00,308,244,98,432.55745299999995,1046.8417,1039.0597875931992
8236,2018-03-10 04:00:00,315,182,98,468.6510589999999,1024.9551,1031.4423917420536
8237,2018-03-10 05:00:00,321,108,100,511.2409560000001,998.0284,999.817778140078
8238,2018-03-10 06:00:00,304,109,101,534.421768,1004.2952,1000.3864074346777
8239,2018-03-10 07:00:00,307,110,101,509.63756600000005,985.5574,989.0990628664335
8240,2018-03-10 08:00:00,300,55,103,653.8676740000001,1057.8786,1050.302117767884
8241,2018-03-10 09:00:00,297,190,109,632.9511190000001,1176.6891,1186.2283330103473
8242,2018-03-10 10:00:00,297,1347,107,0.0,1269.6139,1267.0964650372703
8243,2018-03-10 11:00:00,295,3380,105,0.0,1334.9533,1338.6960172144136
8244,2018-03-10 12:00:00,294,4742,106,0.0,1359.5426,1346.9080719357914
8245,2018-03-10 13:00:00,293,5104,102,0.0,1337.7209,1350.4425982612063
8246,2018-03-10 14:00:00,294,5195,103,0.0,1327.4863,1333.0699549305614
8247,2018-03-10 15:00:00,295,5192,99,0.0,1332.3841,1334.915533055731
8248,2018-03-10 16:00:00,295,5089,100,0.0,1285.4806,1274.9233998398608
8249,2018-03-10 17:00:00,295,4814,103,0.0,1253.4555,1247.2822586285874
8250,2018-03-10 18:00:00,298,4268,106,0.0,1221.3357,1210.625841903642
8251,2018-03-10 19:00:00,302,3205,107,0.0,1226.4786,1234.963157539
8252,2018-03-10 20:00:00,305,1398,108,0.0,1303.1708,1308.5108975252488
8253,2018-03-10 21:00:00,310,707,113,156.6319100000001,1273.699,1269.2042823487086
8254,2018-03-10 22:00:00,313,621,110,185.85644500000012,1214.5105,1218.95078802335
8255,2018-03-10 23:00:00,319,591,109,178.87194299999993,1183.1027,1181.5080939198472
8256,2018-03-11 00:00:00,320,569,107,167.8813640000001,1150.0196,1145.690194676599
8257,2018-03-11 01:00:00,320,35,87,725.9800030000001,1108.0367,1109.3668723408136
8258,2018-03-11 02:00:00,325,18,88,685.217927,1059.6403,1058.4233553095062
8259,2018-03-11 03:00:00,332,17,88,656.3189750000001,1039.1275,1031.8244592139583
8260,2018-03-11 04:00:00,325,16,87,646.9422500000001,1021.525,1011.4096119508471
8261,2018-03-11 05:00:00,325,16,90,608.889587,989.6143,995.7257489990012
8262,2018-03-11 06:00:00,325,16,90,607.712387,988.5343,988.5542849986509
8263,2018-03-11 07:00:00,329,16,91,565.127613,954.4657,948.4931273784358
8264,2018-03-11 08:00:00,335,22,90,560.312756,961.0484,961.8462609031992
8265,2018-03-11 09:00:00,338,527,92,48.65716399999997,1001.6396,1010.1153836485878
8266,2018-03-11 10:00:00,337,1574,93,0.0,1061.8752,1068.0790651614798
8267,2018-03-11 11:00:00,337,2423,93,0.0,1132.1345,1134.5817611085974
8268,2018-03-11 12:00:00,333,3118,93,0.0,1194.3492,1189.165599531212
8269,2018-03-11 13:00:00,332,3465,91,0.0,1199.9301,1198.6534768932684
8270,2018-03-11 14:00:00,333,3595,90,0.0,1201.7509,1206.403875337355
8271,2018-03-11 15:00:00,335,3517,90,0.0,1209.4903,1205.214282161355
8272,2018-03-11 16:00:00,332,3384,89,0.0,1203.1229,1206.083001768608
8273,2018-03-11 17:00:00,325,2935,91,0.0,1184.3856,1186.1962442421698
8274,2018-03-11 18:00:00,334,1488,91,0.0,1152.4955,1159.0156984167959
8275,2018-03-11 19:00:00,335,326,92,492.68163500000014,1205.0015,1195.4465625733164
8276,2018-03-11 20:00:00,334,87,91,842.002655,1284.4795,1284.8036208665178
8277,2018-03-11 21:00:00,331,46,93,904.4843980000002,1299.8022,1295.044258051633
8278,2018-03-11 22:00:00,332,6,94,934.6148320000001,1289.4448,1291.891695980056
8279,2018-03-11 23:00:00,328,6,94,901.2236630000001,1254.8107,1260.2593732244648
8280,2018-03-12 00:00:00,336,6,89,824.6755790000001,1187.5831,1176.7782562793327
8281,2018-03-12 01:00:00,300,19,85,785.078604,1124.2556,1126.185032684268
8282,2018-03-12 02:00:00,302,19,85,738.0541510000002,1083.1139,1093.8931874594196
8283,2018-03-12 03:00:00,298,18,87,714.2964020000001,1058.3178,1053.1191854892952
8284,2018-03-12 04:00:00,303,17,83,683.498561,1030.0629,1030.4892385954656
8285,2018-03-12 05:00:00,301,17,86,681.042028,1028.8092,1031.4022925130516
8286,2018-03-12 06:00:00,294,17,86,707.812101,1046.3689,1039.0543753345921
8287,2018-03-12 07:00:00,299,17,85,729.5314410000002,1070.2949,1078.7669653628795
8288,2018-03-12 08:00:00,299,17,87,848.0179290000001,1180.9981,1187.7937933603978
8289,2018-03-12 09:00:00,288,83,87,1014.8777450000001,1389.0805,1381.961057074908
8290,2018-03-12 10:00:00,286,735,89,435.8156809999999,1509.8309,1509.000503862172
8291,2018-03-12 11:00:00,284,1538,89,0.0,1560.4743,1560.1093211367092
8292,2018-03-12 12:00:00,288,2239,85,0.0,1582.4993,1568.577742964106
8293,2018-03-12 13:00:00,284,2523,92,0.0,1587.1451,1586.5209641989334
8294,2018-03-12 14:00:00,284,2456,95,0.0,1621.8488,1631.4836077841207
8295,2018-03-12 15:00:00,286,2244,95,0.0,1635.5409,1639.1847373021471
8296,2018-03-12 16:00:00,289,2057,97,0.0,1599.4657,1597.3319521524222
8297,2018-03-12 17:00:00,284,1363,96,0.0,1509.6856,1523.4224231076687
8298,2018-03-12 18:00:00,278,471,99,554.184122,1356.4258,1362.6028244699064
8299,2018-03-12 19:00:00,295,111,99,903.2503000000002,1333.67,1322.8379901360156
8300,2018-03-12 20:00:00,301,70,97,996.3651850000002,1382.0965,1389.295199108859
8301,2018-03-12 21:00:00,305,47,98,982.8971450000001,1351.7405,1344.8701504963847
8302,2018-03-12 22:00:00,306,45,99,948.2476800000001,1319.952,1312.1286573033656
8303,2018-03-12 23:00:00,304,36,100,893.281596,1259.5244,1248.6482177716289
8304,2018-03-13 00:00:00,300,32,97,829.8118770000001,1190.2953,1180.2436089277005
8305,2018-03-13 01:00:00,310,99,107,659.2904239999999,1120.8536,1114.3245049016325
8306,2018-03-13 02:00:00,312,75,96,644.7466630000001,1074.5107,1068.937787716414
8307,2018-03-13 03:00:00,308,41,96,650.465457,1041.7573,1037.3136172908505
8308,2018-03-13 04:00:00,307,16,97,651.778689,1017.9621,1012.5940122536575
8309,2018-03-13 05:00:00,302,16,97,639.1262960000001,1001.3544,1006.7351150322563
8310,2018-03-13 06:00:00,308,16,96,663.789726,1028.9814,1024.9487125022526
8311,2018-03-13 07:00:00,312,17,91,664.7269080000001,1029.8412,1029.147238933804
8312,2018-03-13 08:00:00,316,25,99,772.1150160000001,1148.3624,1140.413454566799
8313,2018-03-13 09:00:00,314,207,104,786.771701,1346.8089,1345.921008786501
8314,2018-03-13 10:00:00,312,743,102,345.1058809999999,1473.6109,1476.3088173804358
8315,2018-03-13 11:00:00,310,1475,101,0.0,1545.8199,1557.2416425895146
8316,2018-03-13 12:00:00,297,2152,105,0.0,1582.3242,1580.3631336932594
8317,2018-03-13 13:00:00,296,2599,106,0.0,1572.8463,1572.8002420048608
8318,2018-03-13 14:00:00,294,2777,109,0.0,1613.9926,1620.4301268728518
8319,2018-03-13 15:00:00,295,2825,107,0.0,1615.8077,1601.91051145881
8320,2018-03-13 16:00:00,293,2361,108,0.0,1559.4116,1569.5172863516284
8321,2018-03-13 17:00:00,294,1841,108,0.0,1447.6547,1451.662478560138
8322,2018-03-13 18:00:00,296,1183,111,0.0,1336.7856,1333.536821510856
8323,2018-03-13 19:00:00,298,375,112,604.3610730000001,1339.4597,1351.1069168352826
8324,2018-03-13 20:00:00,289,53,112,1011.5168390000001,1381.9971,1372.125372046022
8325,2018-03-13 21:00:00,287,36,112,1009.8133869999999,1361.4343,1373.6209196022614
8326,2018-03-13 22:00:00,290,16,112,981.44472,1318.408,1328.6834047345728
8327,2018-03-13 23:00:00,296,17,111,898.3046430000002,1248.1327,1237.6041755377544
8328,2018-03-14 00:00:00,298,16,101,818.9392360000002,1166.3204,1166.1959926913632
8329,2018-03-14 01:00:00,302,16,99,750.93043,1105.927,1111.4487542726306
8330,2018-03-14 02:00:00,298,15,99,713.3818920000001,1066.4788,1072.4034445846592
8331,2018-03-14 03:00:00,298,15,98,687.419182,1041.6598,1041.9410162106903
8332,2018-03-14 04:00:00,299,14,99,659.9968530000001,1017.5017,1017.6442885449783
8333,2018-03-14 05:00:00,298,15,99,641.724747,1000.7383,1007.7369778095631
8334,2018-03-14 06:00:00,298,15,99,674.6146249999999,1030.9125,1025.7502263632812
8335,2018-03-14 07:00:00,301,15,101,679.6478089999999,1040.5301,1033.6699120533424
8336,2018-03-14 08:00:00,300,51,106,767.6399120000002,1161.2568,1170.3890195374317
8337,2018-03-14 09:00:00,300,355,110,617.3020980000001,1331.3322,1343.1987932662437
8338,2018-03-14 10:00:00,300,795,108,248.9768190000001,1431.4191,1445.1228103520116
8339,2018-03-14 11:00:00,300,1031,109,67.19708299999996,1501.6487,1510.4854300129384
8340,2018-03-14 12:00:00,305,1188,107,0.0,1541.7099,1552.7179123109347
8341,2018-03-14 13:00:00,304,1104,99,43.143726000000036,1546.5814,1540.7908421992752
8342,2018-03-14 14:00:00,308,1098,98,79.57828399999991,1577.0076,1586.5058805381968
8343,2018-03-14 15:00:00,298,1083,99,116.84887200000009,1587.2008,1600.4262558961145
8344,2018-03-14 16:00:00,289,994,93,201.0491919999999,1560.4488,1570.195427035918
8345,2018-03-14 17:00:00,282,716,94,440.53821500000015,1496.1635,1503.6279295173981
8346,2018-03-14 18:00:00,274,358,93,678.0408220000002,1347.0558,1356.7962847847368
8347,2018-03-14 19:00:00,270,92,94,953.5878080000001,1330.8512,1328.8738716576804
8348,2018-03-14 20:00:00,277,31,102,1062.415697,1384.6933,1394.8438958724978
8349,2018-03-14 21:00:00,290,27,101,1012.5158240000002,1346.9136,1337.115862462351
8350,2018-03-14 22:00:00,294,17,103,982.2798779999999,1315.1742,1321.609924651721
8351,2018-03-14 23:00:00,288,17,104,920.9814390000001,1253.9371,1242.654102837115
8352,2018-03-15 00:00:00,288,17,95,855.537403,1184.8967,1174.695168902497
8353,2018-03-15 01:00:00,278,17,91,808.066268,1127.3452,1116.348078819505
8354,2018-03-15 02:00:00,268,22,93,776.0043539999999,1094.9306,1087.8309357069925
8355,2018-03-15 03:00:00,270,42,92,705.086011,1050.8679,1041.757189752966
8356,2018-03-15 04:00:00,266,44,90,692.2259730000001,1035.0697,1031.3825789456603
8357,2018-03-15 05:00:00,272,40,89,672.5856990000001,1018.0511,1017.7213995084556
8358,2018-03-15 06:00:00,271,17,90,725.9703020000002,1044.0278,1036.7636507923569
8359,2018-03-15 07:00:00,271,16,94,740.2802579999999,1060.1562,1064.6062973898406
8360,2018-03-15 08:00:00,274,36,97,853.377677,1189.9153,1181.1927920518108
8361,2018-03-15 09:00:00,284,325,97,700.7945720000001,1348.9308,1337.3678896771532
8362,2018-03-15 10:00:00,288,1006,96,65.13425800000005,1449.7562,1444.40207928567
8363,2018-03-15 11:00:00,298,1631,98,0.0,1517.7885,1524.412261374205
8364,2018-03-15 12:00:00,303,2124,98,0.0,1548.4525,1563.2458151004817
8365,2018-03-15 13:00:00,300,2501,99,0.0,1542.8713,1535.3448623162903
8366,2018-03-15 14:00:00,294,2628,99,0.0,1588.4115,1577.0907277231224
8367,2018-03-15 15:00:00,289,2842,99,0.0,1574.3775,1589.024234524159
8368,2018-03-15 16:00:00,284,2979,102,0.0,1585.4694,1592.8126790334152
8369,2018-03-15 17:00:00,280,2305,103,0.0,1513.3203,1526.834723574798
8370,2018-03-15 18:00:00,280,1704,104,0.0,1402.296,1389.0068706643087
8371,2018-03-15 19:00:00,291,862,113,131.08154699999997,1386.2583,1382.1015533576622
8372,2018-03-15 20:00:00,306,232,115,854.055548,1436.5372,1435.4385706669966
8373,2018-03-15 21:00:00,309,86,115,994.2219180000002,1422.1302,1409.0886038313297
8374,2018-03-15 22:00:00,312,19,112,938.1223430000001,1303.6627,1291.067735624303
8375,2018-03-15 23:00:00,310,19,103,896.8517820000001,1254.7998,1258.02526846735
8376,2018-03-16 00:00:00,306,18,102,830.7918960000002,1188.1944,1187.2823414998586
8377,2018-03-16 01:00:00,303,18,101,755.3216040000001,1114.9556,1107.5292302968144
8378,2018-03-16 02:00:00,301,17,100,707.2451920000001,1066.8488,1072.0902304259225
8379,2018-03-16 03:00:00,296,18,92,689.844541,1038.8849,1042.8455085532707
8380,2018-03-16 04:00:00,299,18,91,653.103366,1007.1774,1008.9565770144056
8381,2018-03-16 05:00:00,288,18,94,666.404309,1011.3801,1002.5745048401802
8382,2018-03-16 06:00:00,285,18,92,693.2945,1031.05,1033.9374420958854
8383,2018-03-16 07:00:00,300,18,97,681.2817190000001,1040.0291,1044.0586654800563
8384,2018-03-16 08:00:00,298,70,106,733.865281,1147.2709,1135.9943322587967
8385,2018-03-16 09:00:00,293,640,108,317.41999000000004,1332.211,1337.5836336016312
8386,2018-03-16 10:00:00,296,1443,107,0.0,1419.6552,1419.9700851636026
8387,2018-03-16 11:00:00,294,2239,104,0.0,1508.8436,1500.4350443493738
8388,2018-03-16 12:00:00,305,3057,107,0.0,1533.969,1530.0835602237296
8389,2018-03-16 13:00:00,310,3366,105,0.0,1533.9107,1524.852452480802
8390,2018-03-16 14:00:00,308,3427,102,0.0,1568.6439,1581.4815251326042
8391,2018-03-16 15:00:00,303,3425,103,0.0,1576.6497,1575.542537254432
8392,2018-03-16 16:00:00,311,3283,106,0.0,1555.5551,1569.2517150180279
8393,2018-03-16 17:00:00,318,2965,106,0.0,1463.1518,1448.808355266577
8394,2018-03-16 18:00:00,327,2323,105,0.0,1330.5872,1338.5164699870486
8395,2018-03-16 19:00:00,328,1145,107,0.0,1316.5324,1304.4651029322529
8396,2018-03-16 20:00:00,327,361,111,605.5299889999999,1354.5321,1342.172485641353
8397,2018-03-16 21:00:00,321,159,111,801.5841470000001,1326.3983,1315.5987864305682
8398,2018-03-16 22:00:00,327,80,109,839.472002,1286.1578,1275.9247790861473
8399,2018-03-16 23:00:00,331,66,108,800.559002,1239.4578,1233.53820606287
8400,2018-03-17 00:00:00,332,30,100,765.5304350000001,1164.3215,1162.925286763715
8401,2018-03-17 01:00:00,331,18,98,740.318299,1126.1911,1125.8088043148894
8402,2018-03-17 02:00:00,326,18,99,698.7141980000001,1084.0222,1091.821933137557
8403,2018-03-17 03:00:00,321,18,99,666.036761,1049.0429,1039.1016947277644
8404,2018-03-17 04:00:00,332,17,98,626.567752,1021.8328,1014.1961515693923
8405,2018-03-17 05:00:00,330,17,98,626.756431,1020.0059,1025.8336116370415
8406,2018-03-17 06:00:00,329,17,101,627.1042500000001,1022.325,1029.1202049114527
8407,2018-03-17 07:00:00,328,17,101,620.5227209999999,1015.2869,1010.5826377290662
8408,2018-03-17 08:00:00,334,60,100,596.9022030000001,1041.6167,1046.8432780915207
8409,2018-03-17 09:00:00,337,460,106,300.557799,1178.7411,1174.6223767795927
8410,2018-03-17 10:00:00,340,1015,112,0.0,1261.0278,1255.0174602999573
8411,2018-03-17 11:00:00,333,1116,110,0.0,1350.0296,1355.3980907398397
8412,2018-03-17 12:00:00,317,1144,110,0.0,1373.6129,1367.5529287245843
8413,2018-03-17 13:00:00,326,1347,111,0.0,1350.9265,1338.9372097921346
8414,2018-03-17 14:00:00,332,1428,109,0.0,1334.5892,1347.0903789603929
8415,2018-03-17 15:00:00,332,1414,109,0.0,1313.7202,1315.0687183480904
8416,2018-03-17 16:00:00,325,1187,110,0.0,1296.2976,1297.367424279873
8417,2018-03-17 17:00:00,312,1007,109,0.0,1268.3246,1256.8974170247845
8418,2018-03-17 18:00:00,308,818,103,0.0,1225.6139,1225.1262736649435
8419,2018-03-17 19:00:00,308,564,103,297.7947580000001,1248.2062,1251.184518482765
8420,2018-03-17 20:00:00,309,221,106,715.999636,1292.8804,1286.0055437606356
8421,2018-03-17 21:00:00,313,27,108,906.3160340000002,1279.4826,1287.7699284272144
8422,2018-03-17 22:00:00,313,18,108,866.029743,1233.5227,1226.487992038308
8423,2018-03-17 23:00:00,317,18,108,828.8470090000001,1203.4101,1197.0006632488944
8424,2018-03-18 00:00:00,316,18,104,794.3620250000001,1166.7725,1165.5789723931207
8425,2018-03-18 01:00:00,318,17,103,726.2534840000002,1104.2876,1095.5075319608177
8426,2018-03-18 02:00:00,319,17,103,685.944085,1068.3065,1075.644023465794
8427,2018-03-18 03:00:00,316,17,93,660.1675470000001,1031.6583,1038.364026439808
8428,2018-03-18 04:00:00,323,17,94,635.461825,1016.9925,1017.2954968135974
8429,2018-03-18 05:00:00,328,18,93,615.4935700000001,1003.673,999.9478873232998
8430,2018-03-18 06:00:00,327,18,95,614.0461590000001,1003.3451,1009.6144649786264
8431,2018-03-18 07:00:00,325,18,93,577.509141,965.8249,969.0033712271211
8432,2018-03-18 08:00:00,330,63,92,515.413694,957.8566,959.7423768785823
8433,2018-03-18 09:00:00,332,568,94,11.495358,1004.5462,1006.1909812182814
8434,2018-03-18 10:00:00,334,1283,95,0.0,1041.4931,1036.5795601833447
8435,2018-03-18 11:00:00,331,1930,92,0.0,1102.5749,1101.6133585182497
8436,2018-03-18 12:00:00,335,2439,92,0.0,1142.4359,1133.3869341698473
8437,2018-03-18 13:00:00,337,2664,91,0.0,1154.7986,1164.858689721877
8438,2018-03-18 14:00:00,341,2760,89,0.0,1170.1314,1175.1199259741431
8439,2018-03-18 15:00:00,338,2829,91,0.0,1202.1754,1210.8705073227027
8440,2018-03-18 16:00:00,339,2680,90,0.0,1204.4294,1202.1428394657476
8441,2018-03-18 17:00:00,337,2287,94,0.0,1184.5106,1177.5388709361716
8442,2018-03-18 18:00:00,333,1840,95,0.0,1151.8872,1163.2153725966346
8443,2018-03-18 19:00:00,330,983,96,0.0,1211.9362,1205.4429596372336
8444,2018-03-18 20:00:00,333,316,101,544.2760220000001,1249.3358,1260.6739242314725
8445,2018-03-18 21:00:00,339,193,101,674.0754019999999,1251.4178,1256.6894895617559
8446,2018-03-18 22:00:00,329,70,101,816.9725490000001,1249.5161,1249.4492511581943
8447,2018-03-18 23:00:00,334,22,97,824.499217,1209.4213,1214.033661395347
8448,2018-03-19 00:00:00,335,19,97,767.773764,1155.3796,1156.5215753948526
8449,2018-03-19 01:00:00,329,17,87,714.466442,1088.4738,1089.4821373290783
8450,2018-03-19 02:00:00,328,18,87,674.415918,1051.7302,1055.3968787977828
8451,2018-03-19 03:00:00,322,18,88,644.7935330000001,1019.5537,1018.0904991597023
8452,2018-03-19 04:00:00,317,17,88,620.387343,991.1627,988.8985592956058
8453,2018-03-19 05:00:00,312,18,89,597.433687,967.1043,963.7945528324135
8454,2018-03-19 06:00:00,315,18,88,629.128271,998.1819,989.8463971402778
8455,2018-03-19 07:00:00,304,18,90,660.573572,1018.0308,1008.8288324513818
8456,2018-03-19 08:00:00,309,71,94,698.764229,1115.0681,1116.0994892173292
8457,2018-03-19 09:00:00,310,584,96,343.257241,1304.9149,1317.1757390313878
8458,2018-03-19 10:00:00,306,1325,96,0.0,1394.6301,1393.6673529232053
8459,2018-03-19 11:00:00,313,1695,97,0.0,1478.5846,1476.8829858178892
8460,2018-03-19 12:00:00,319,1746,101,0.0,1525.8149,1534.7018210203162
8461,2018-03-19 13:00:00,316,1754,101,0.0,1534.3019,1540.92873213021
8462,2018-03-19 14:00:00,316,1688,102,0.0,1550.8295,1552.2705855025881
8463,2018-03-19 15:00:00,313,1486,102,0.0,1564.9017,1563.7339531608936
8464,2018-03-19 16:00:00,306,1323,106,0.0,1512.7949,1507.4856898422456
8465,2018-03-19 17:00:00,306,1361,106,0.0,1450.9235,1463.3769299744956
8466,2018-03-19 18:00:00,309,1036,105,0.0,1316.9928,1328.2256615136134
8467,2018-03-19 19:00:00,306,635,107,268.934065,1294.7285,1284.3349140053906
8468,2018-03-19 20:00:00,301,244,107,748.3953080000001,1338.6012,1345.8913947877
8469,2018-03-19 21:00:00,293,121,105,878.0355480000001,1324.5372,1325.7421581877854
8470,2018-03-19 22:00:00,292,76,106,891.87397,1292.233,1285.2203923200336
8471,2018-03-19 23:00:00,293,50,106,860.554346,1238.4994,1231.4910525432806
8472,2018-03-20 00:00:00,289,19,105,790.918606,1138.6134,1135.3300136536511
8473,2018-03-20 01:00:00,291,19,95,758.459387,1100.8343,1109.175786845646
8474,2018-03-20 02:00:00,299,19,90,703.84679,1053.731,1044.5315853809468
8475,2018-03-20 03:00:00,306,20,88,654.9723890000001,1014.8921,1012.2780568508514
8476,2018-03-20 04:00:00,304,19,88,639.0204570000001,997.2573,994.0660668195038
8477,2018-03-20 05:00:00,312,19,86,631.028577,995.9253,987.22961844727
8478,2018-03-20 06:00:00,317,19,87,659.835315,1028.3535,1038.3466342321412
8479,2018-03-20 07:00:00,311,19,94,658.5726589999999,1028.1951,1030.3153877314364
8480,2018-03-20 08:00:00,308,77,90,714.627653,1130.6217,1131.2417203887824
8481,2018-03-20 09:00:00,301,777,93,152.52391800000004,1310.9302,1307.3406579059213
8482,2018-03-20 10:00:00,290,2051,96,0.0,1392.2741,1388.859648362391
8483,2018-03-20 11:00:00,288,3540,94,0.0,1483.0508,1486.687426663875
8484,2018-03-20 12:00:00,290,3997,91,0.0,1514.8936,1503.1386460036351
8485,2018-03-20 13:00:00,296,3701,93,0.0,1514.7451,1502.4274460464176
8486,2018-03-20 14:00:00,295,3256,99,0.0,1542.36,1556.3505664097572
